"cd.lac" "camp.annee" "taxon" "lat_plando" "long_plando"
"LDC63" 2019 "Oncorhynchus mykiss" 45.4598 2.83159
"LDC63" 2013 "Perca fluviatilis" 45.4598 2.83159
"LDC63" 2019 "Perca fluviatilis" 45.4598 2.83159
"LDC63" 2013 "Phoxinus phoxinus" 45.4598 2.83159
"LDC63" 2019 "Phoxinus phoxinus" 45.4598 2.83159
"LDC63" 2013 "Salmo trutta" 45.4598 2.83159
"LDC63" 2019 "Salmo trutta" 45.4598 2.83159
"LDC63" 2013 "Salvelinus alpinus" 45.4598 2.83159
"LDC63" 2019 "Salvelinus alpinus" 45.4598 2.83159
"LDC63" 2013 "Salvelinus fontinalis" 45.4598 2.83159
"LDC63" 2019 "Salvelinus fontinalis" 45.4598 2.83159
"LDC63" 2013 "Scardinius erythrophthalmus" 45.4598 2.83159
"LDC63" 2019 "Scardinius erythrophthalmus" 45.4598 2.83159
"LDC63" 2013 "Tinca tinca" 45.4598 2.83159
"LDC63" 2019 "Tinca tinca" 45.4598 2.83159
"LEJ85" 2009 "Abramis brama" 46.6624 -1.75682
"LEJ85" 2011 "Abramis brama" 46.6624 -1.75682
"LEJ85" 2011 "Alburnus alburnus" 46.6624 -1.75682
"LEJ85" 2009 "Ameiurus melas" 46.6624 -1.75682
"LEJ85" 2011 "Ameiurus melas" 46.6624 -1.75682
"LEJ85" 2009 "Blicca bjoerkna" 46.6624 -1.75682
"LEJ85" 2011 "Blicca bjoerkna" 46.6624 -1.75682
"LEJ85" 2009 "Esox lucius" 46.6624 -1.75682
"LEJ85" 2009 "Gymnocephalus cernua" 46.6624 -1.75682
"LEJ85" 2011 "Gymnocephalus cernua" 46.6624 -1.75682
"LEJ85" 2009 "Perca fluviatilis" 46.6624 -1.75682
"LEJ85" 2011 "Perca fluviatilis" 46.6624 -1.75682
"LEJ85" 2009 "Rutilus rutilus" 46.6624 -1.75682
"LEJ85" 2011 "Rutilus rutilus" 46.6624 -1.75682
"LEJ85" 2009 "Sander lucioperca" 46.6624 -1.75682
"LEJ85" 2011 "Sander lucioperca" 46.6624 -1.75682
"LEJ85" 2009 "Scardinius erythrophthalmus" 46.6624 -1.75682
"LEM74" 2010 "Alburnus alburnus" 46.4172 6.52885
"LEM74" 2012 "Alburnus alburnus" 46.4172 6.52885
"LEM74" 2015 "Alburnus alburnus" 46.4172 6.52885
"LEM74" 2016 "Alburnus alburnus" 46.4172 6.52885
"LEM74" 2012 "Barbus barbus" 46.4172 6.52885
"LEM74" 2010 "Coregonus lavaretus" 46.4172 6.52885
"LEM74" 2016 "Coregonus lavaretus" 46.4172 6.52885
"LEM74" 2012 "Cottus gobio" 46.4172 6.52885
"LEM74" 2015 "Cottus gobio" 46.4172 6.52885
"LEM74" 2016 "Cottus gobio" 46.4172 6.52885
"LEM74" 2012 "Cyprinus carpio" 46.4172 6.52885
"LEM74" 2015 "Cyprinus carpio" 46.4172 6.52885
"LEM74" 2012 "Esox lucius" 46.4172 6.52885
"LEM74" 2016 "Esox lucius" 46.4172 6.52885
"LEM74" 2010 "Gobio gobio" 46.4172 6.52885
"LEM74" 2012 "Gobio gobio" 46.4172 6.52885
"LEM74" 2015 "Gobio gobio" 46.4172 6.52885
"LEM74" 2016 "Gobio gobio" 46.4172 6.52885
"LEM74" 2010 "Leuciscus leuciscus" 46.4172 6.52885
"LEM74" 2012 "Leuciscus leuciscus" 46.4172 6.52885
"LEM74" 2015 "Leuciscus leuciscus" 46.4172 6.52885
"LEM74" 2016 "Leuciscus leuciscus" 46.4172 6.52885
"LEM74" 2010 "Lota lota" 46.4172 6.52885
"LEM74" 2016 "Lota lota" 46.4172 6.52885
"LEM74" 2010 "Perca fluviatilis" 46.4172 6.52885
"LEM74" 2012 "Perca fluviatilis" 46.4172 6.52885
"LEM74" 2015 "Perca fluviatilis" 46.4172 6.52885
"LEM74" 2016 "Perca fluviatilis" 46.4172 6.52885
"LEM74" 2010 "Rutilus rutilus" 46.4172 6.52885
"LEM74" 2012 "Rutilus rutilus" 46.4172 6.52885
"LEM74" 2015 "Rutilus rutilus" 46.4172 6.52885
"LEM74" 2016 "Rutilus rutilus" 46.4172 6.52885
"LEM74" 2016 "Salaria fluviatilis" 46.4172 6.52885
"LEM74" 2010 "Salmo trutta" 46.4172 6.52885
"LEM74" 2012 "Salmo trutta" 46.4172 6.52885
"LEM74" 2015 "Salmo trutta" 46.4172 6.52885
"LEM74" 2016 "Salmo trutta" 46.4172 6.52885
"LEM74" 2010 "Salvelinus alpinus" 46.4172 6.52885
"LEM74" 2016 "Salvelinus alpinus" 46.4172 6.52885
"LEM74" 2015 "Scardinius erythrophthalmus" 46.4172 6.52885
"LEM74" 2016 "Scardinius erythrophthalmus" 46.4172 6.52885
"LEM74" 2010 "Squalius cephalus" 46.4172 6.52885
"LEM74" 2015 "Squalius cephalus" 46.4172 6.52885
"LEM74" 2016 "Squalius cephalus" 46.4172 6.52885
"LEM74" 2010 "Tinca tinca" 46.4172 6.52885
"LEM74" 2015 "Tinca tinca" 46.4172 6.52885
"LEM74" 2016 "Tinca tinca" 46.4172 6.52885
"LEM85" 2009 "Abramis brama" 46.572 -1.24864
"LEM85" 2011 "Abramis brama" 46.572 -1.24864
"LEM85" 2009 "Alburnus alburnus" 46.572 -1.24864
"LEM85" 2011 "Alburnus alburnus" 46.572 -1.24864
"LEM85" 2009 "Ameiurus melas" 46.572 -1.24864
"LEM85" 2011 "Ameiurus melas" 46.572 -1.24864
"LEM85" 2009 "Blicca bjoerkna" 46.572 -1.24864
"LEM85" 2011 "Blicca bjoerkna" 46.572 -1.24864
"LEM85" 2009 "Carassius gibelio" 46.572 -1.24864
"LEM85" 2011 "Cyprinus carpio" 46.572 -1.24864
"LEM85" 2009 "Gymnocephalus cernua" 46.572 -1.24864
"LEM85" 2011 "Gymnocephalus cernua" 46.572 -1.24864
"LEM85" 2009 "Lepomis gibbosus" 46.572 -1.24864
"LEM85" 2009 "Perca fluviatilis" 46.572 -1.24864
"LEM85" 2011 "Perca fluviatilis" 46.572 -1.24864
"LEM85" 2009 "Rutilus rutilus" 46.572 -1.24864
"LEM85" 2011 "Rutilus rutilus" 46.572 -1.24864
"LEM85" 2009 "Sander lucioperca" 46.572 -1.24864
"LEM85" 2011 "Sander lucioperca" 46.572 -1.24864
"LEO40" 2009 "Abramis brama" 43.8947 -1.31861
"LEO40" 2015 "Abramis brama" 43.8947 -1.31861
"LEO40" 2009 "Alburnus alburnus" 43.8947 -1.31861
"LEO40" 2015 "Alburnus alburnus" 43.8947 -1.31861
"LEO40" 2015 "Anguilla anguilla" 43.8947 -1.31861
"LEO40" 2015 "Blicca bjoerkna" 43.8947 -1.31861
"LEO40" 2009 "Chelon ramada" 43.8947 -1.31861
"LEO40" 2015 "Chelon ramada" 43.8947 -1.31861
"LEO40" 2009 "Cyprinus carpio" 43.8947 -1.31861
"LEO40" 2015 "Cyprinus carpio" 43.8947 -1.31861
"LEO40" 2009 "Esox lucius" 43.8947 -1.31861
"LEO40" 2015 "Esox lucius" 43.8947 -1.31861
"LEO40" 2009 "Gobio gobio" 43.8947 -1.31861
"LEO40" 2015 "Gobio gobio" 43.8947 -1.31861
"LEO40" 2009 "Lepomis gibbosus" 43.8947 -1.31861
"LEO40" 2015 "Lepomis gibbosus" 43.8947 -1.31861
"LEO40" 2009 "Perca fluviatilis" 43.8947 -1.31861
"LEO40" 2015 "Perca fluviatilis" 43.8947 -1.31861
"LEO40" 2009 "Rutilus rutilus" 43.8947 -1.31861
"LEO40" 2015 "Rutilus rutilus" 43.8947 -1.31861
"LEO40" 2009 "Sander lucioperca" 43.8947 -1.31861
"LEO40" 2015 "Sander lucioperca" 43.8947 -1.31861
"LEO40" 2009 "Scardinius erythrophthalmus" 43.8947 -1.31861
"LEO40" 2015 "Scardinius erythrophthalmus" 43.8947 -1.31861
"LEO40" 2009 "Tinca tinca" 43.8947 -1.31861
"LER27a" 2009 "Abramis brama" 49.3 1.23
"LER27a" 2013 "Abramis brama" 49.3 1.23
"LER27a" 2009 "Alburnus alburnus" 49.3 1.23
"LER27a" 2009 "Blicca bjoerkna" 49.3 1.23
"LER27a" 2013 "Blicca bjoerkna" 49.3 1.23
"LER27a" 2013 "Cyprinus carpio" 49.3 1.23
"LER27a" 2009 "Esox lucius" 49.3 1.23
"LER27a" 2013 "Esox lucius" 49.3 1.23
"LER27a" 2009 "Lepomis gibbosus" 49.3 1.23
"LER27a" 2009 "Perca fluviatilis" 49.3 1.23
"LER27a" 2013 "Perca fluviatilis" 49.3 1.23
"LER27a" 2009 "Rutilus rutilus" 49.3 1.23
"LER27a" 2013 "Rutilus rutilus" 49.3 1.23
"LER27a" 2009 "Sander lucioperca" 49.3 1.23
"LER27a" 2013 "Sander lucioperca" 49.3 1.23
"LER27a" 2009 "Scardinius erythrophthalmus" 49.3 1.23
"LER27a" 2013 "Scardinius erythrophthalmus" 49.3 1.23
"LER27a" 2013 "Tinca tinca" 49.3 1.23
"LES24" 2011 "Abramis brama" 44.6734 0.351806
"LES24" 2011 "Alburnus alburnus" 44.6734 0.351806
"LES24" 2017 "Alburnus alburnus" 44.6734 0.351806
"LES24" 2011 "Ameiurus melas" 44.6734 0.351806
"LES24" 2017 "Ameiurus melas" 44.6734 0.351806
"LES24" 2011 "Blicca bjoerkna" 44.6734 0.351806
"LES24" 2011 "Cyprinus carpio" 44.6734 0.351806
"LES24" 2017 "Cyprinus carpio" 44.6734 0.351806
"LES24" 2011 "Esox lucius" 44.6734 0.351806
"LES24" 2017 "Esox lucius" 44.6734 0.351806
"LES24" 2011 "Lepomis gibbosus" 44.6734 0.351806
"LES24" 2017 "Lepomis gibbosus" 44.6734 0.351806
"LES24" 2011 "Perca fluviatilis" 44.6734 0.351806
"LES24" 2017 "Perca fluviatilis" 44.6734 0.351806
"LES24" 2011 "Rutilus rutilus" 44.6734 0.351806
"LES24" 2017 "Rutilus rutilus" 44.6734 0.351806
"LES24" 2011 "Sander lucioperca" 44.6734 0.351806
"LES24" 2017 "Sander lucioperca" 44.6734 0.351806
"LES24" 2011 "Scardinius erythrophthalmus" 44.6734 0.351806
"LES24" 2017 "Scardinius erythrophthalmus" 44.6734 0.351806
"LES24" 2011 "Silurus glanis" 44.6734 0.351806
"LGM27" 2012 "Abramis brama" 49.4245 0.530758
"LGM27" 2012 "Blicca bjoerkna" 49.4245 0.530758
"LGM27" 2012 "Chelon ramada" 49.4245 0.530758
"LGM27" 2012 "Gasterosteus aculeatus" 49.4245 0.530758
"LGM27" 2012 "Rutilus rutilus" 49.4245 0.530758
"LGM27" 2012 "Sander lucioperca" 49.4245 0.530758
"LGM27" 2012 "Scardinius erythrophthalmus" 49.4245 0.530758
"LGM39" 2005 "Coregonus lavaretus" 46.625 5.90755
"LGM39" 2005 "Esox lucius" 46.625 5.90755
"LGM39" 2005 "Perca fluviatilis" 46.625 5.90755
"LGM39" 2005 "Rutilus rutilus" 46.625 5.90755
"LGM39" 2005 "Scardinius erythrophthalmus" 46.625 5.90755
"LGM39" 2005 "Tinca tinca" 46.625 5.90755
"LIE52" 2009 "Abramis brama" 47.8685 5.40095
"LIE52" 2015 "Abramis brama" 47.8685 5.40095
"LIE52" 2009 "Blicca bjoerkna" 47.8685 5.40095
"LIE52" 2015 "Blicca bjoerkna" 47.8685 5.40095
"LIE52" 2009 "Esox lucius" 47.8685 5.40095
"LIE52" 2015 "Esox lucius" 47.8685 5.40095
"LIE52" 2009 "Gymnocephalus cernua" 47.8685 5.40095
"LIE52" 2015 "Gymnocephalus cernua" 47.8685 5.40095
"LIE52" 2009 "Perca fluviatilis" 47.8685 5.40095
"LIE52" 2015 "Perca fluviatilis" 47.8685 5.40095
"LIE52" 2009 "Rutilus rutilus" 47.8685 5.40095
"LIE52" 2015 "Rutilus rutilus" 47.8685 5.40095
"LIE52" 2015 "Sander lucioperca" 47.8685 5.40095
"LIE52" 2009 "Scardinius erythrophthalmus" 47.8685 5.40095
"LIE52" 2015 "Scardinius erythrophthalmus" 47.8685 5.40095
"LIE52" 2015 "Silurus glanis" 47.8685 5.40095
"LIE52" 2009 "Tinca tinca" 47.8685 5.40095
"LIE52" 2015 "Tinca tinca" 47.8685 5.40095
"LKW68" 2009 "Alburnus alburnus" 47.9555 6.95679
"LKW68" 2015 "Alburnus alburnus" 47.9555 6.95679
"LKW68" 2009 "Blicca bjoerkna" 47.9555 6.95679
"LKW68" 2015 "Blicca bjoerkna" 47.9555 6.95679
"LKW68" 2009 "Esox lucius" 47.9555 6.95679
"LKW68" 2015 "Esox lucius" 47.9555 6.95679
"LKW68" 2009 "Gobio gobio" 47.9555 6.95679
"LKW68" 2015 "Gobio gobio" 47.9555 6.95679
"LKW68" 2009 "Gymnocephalus cernua" 47.9555 6.95679
"LKW68" 2015 "Gymnocephalus cernua" 47.9555 6.95679
"LKW68" 2009 "Lepomis gibbosus" 47.9555 6.95679
"LKW68" 2015 "Lepomis gibbosus" 47.9555 6.95679
"LKW68" 2009 "Oncorhynchus mykiss" 47.9555 6.95679
"LKW68" 2015 "Oncorhynchus mykiss" 47.9555 6.95679
"LKW68" 2009 "Perca fluviatilis" 47.9555 6.95679
"LKW68" 2015 "Perca fluviatilis" 47.9555 6.95679
"LKW68" 2009 "Rutilus rutilus" 47.9555 6.95679
"LKW68" 2015 "Rutilus rutilus" 47.9555 6.95679
"LKW68" 2009 "Salmo trutta" 47.9555 6.95679
"LKW68" 2015 "Salmo trutta" 47.9555 6.95679
"LKW68" 2009 "Scardinius erythrophthalmus" 47.9555 6.95679
"LKW68" 2015 "Scardinius erythrophthalmus" 47.9555 6.95679
"LKW68" 2009 "Squalius cephalus" 47.9555 6.95679
"LKW68" 2015 "Squalius cephalus" 47.9555 6.95679
"LKW68" 2009 "Tinca tinca" 47.9555 6.95679
"LKW68" 2015 "Tinca tinca" 47.9555 6.95679
"LON88" 2010 "Blicca bjoerkna" 48.0708 6.9518
"LON88" 2010 "Cottus gobio" 48.0708 6.9518
"LON88" 2016 "Cyprinus carpio" 48.0708 6.9518
"LON88" 2010 "Esox lucius" 48.0708 6.9518
"LON88" 2016 "Esox lucius" 48.0708 6.9518
"LON88" 2010 "Gobio gobio" 48.0708 6.9518
"LON88" 2016 "Gobio gobio" 48.0708 6.9518
"LON88" 2010 "Gymnocephalus cernua" 48.0708 6.9518
"LON88" 2016 "Gymnocephalus cernua" 48.0708 6.9518
"LON88" 2016 "Oncorhynchus mykiss" 48.0708 6.9518
"LON88" 2010 "Perca fluviatilis" 48.0708 6.9518
"LON88" 2016 "Perca fluviatilis" 48.0708 6.9518
"LON88" 2010 "Rutilus rutilus" 48.0708 6.9518
"LON88" 2016 "Rutilus rutilus" 48.0708 6.9518
"LON88" 2010 "Salmo trutta" 48.0708 6.9518
"LON88" 2016 "Salmo trutta" 48.0708 6.9518
"LON88" 2010 "Scardinius erythrophthalmus" 48.0708 6.9518
"LON88" 2016 "Scardinius erythrophthalmus" 48.0708 6.9518
"LON88" 2010 "Squalius cephalus" 48.0708 6.9518
"LON88" 2016 "Squalius cephalus" 48.0708 6.9518
"LON88" 2010 "Tinca tinca" 48.0708 6.9518
"LON88" 2016 "Tinca tinca" 48.0708 6.9518
"LOU64" 2011 "Abramis brama" 43.3404 -0.0642633
"LOU64" 2017 "Blicca bjoerkna" 43.3404 -0.0642633
"LOU64" 2011 "Cyprinus carpio" 43.3404 -0.0642633
"LOU64" 2017 "Cyprinus carpio" 43.3404 -0.0642633
"LOU64" 2011 "Esox lucius" 43.3404 -0.0642633
"LOU64" 2011 "Hypophthalmichthys molitrix" 43.3404 -0.0642633
"LOU64" 2011 "Perca fluviatilis" 43.3404 -0.0642633
"LOU64" 2017 "Perca fluviatilis" 43.3404 -0.0642633
"LOU64" 2011 "Rutilus rutilus" 43.3404 -0.0642633
"LOU64" 2017 "Rutilus rutilus" 43.3404 -0.0642633
"LOU64" 2011 "Sander lucioperca" 43.3404 -0.0642633
"LOU64" 2017 "Sander lucioperca" 43.3404 -0.0642633
"LOU64" 2011 "Scardinius erythrophthalmus" 43.3404 -0.0642633
"LOU64" 2017 "Scardinius erythrophthalmus" 43.3404 -0.0642633
"LOU64" 2011 "Squalius cephalus" 43.3404 -0.0642633
"LPC38" 2007 "Abramis brama" 44.9736 5.77832
"LPC38" 2013 "Abramis brama" 44.9736 5.77832
"LPC38" 2007 "Coregonus lavaretus" 44.9736 5.77832
"LPC38" 2013 "Coregonus lavaretus" 44.9736 5.77832
"LPC38" 2007 "Cyprinus carpio" 44.9736 5.77832
"LPC38" 2013 "Cyprinus carpio" 44.9736 5.77832
"LPC38" 2007 "Esox lucius" 44.9736 5.77832
"LPC38" 2007 "Gymnocephalus cernua" 44.9736 5.77832
"LPC38" 2013 "Gymnocephalus cernua" 44.9736 5.77832
"LPC38" 2007 "Perca fluviatilis" 44.9736 5.77832
"LPC38" 2013 "Perca fluviatilis" 44.9736 5.77832
"LPC38" 2007 "Rutilus rutilus" 44.9736 5.77832
"LPC38" 2013 "Rutilus rutilus" 44.9736 5.77832
"LPC38" 2007 "Scardinius erythrophthalmus" 44.9736 5.77832
"LPC38" 2013 "Scardinius erythrophthalmus" 44.9736 5.77832
"LPC38" 2013 "Squalius cephalus" 44.9736 5.77832
"LPC38" 2013 "Tinca tinca" 44.9736 5.77832
"LRO39" 2008 "Coregonus lavaretus" 46.504 6.09086
"LRO39" 2014 "Coregonus lavaretus" 46.504 6.09086
"LRO39" 2008 "Esox lucius" 46.504 6.09086
"LRO39" 2014 "Esox lucius" 46.504 6.09086
"LRO39" 2008 "Perca fluviatilis" 46.504 6.09086
"LRO39" 2014 "Perca fluviatilis" 46.504 6.09086
"LRO39" 2008 "Rutilus rutilus" 46.504 6.09086
"LRO39" 2014 "Rutilus rutilus" 46.504 6.09086
"LRO39" 2008 "Scardinius erythrophthalmus" 46.504 6.09086
"LRO39" 2014 "Scardinius erythrophthalmus" 46.504 6.09086
"LRO39" 2008 "Squalius cephalus" 46.504 6.09086
"LRO39" 2014 "Squalius cephalus" 46.504 6.09086
"LRO39" 2008 "Tinca tinca" 46.504 6.09086
"LRO39" 2014 "Tinca tinca" 46.504 6.09086
"LSF43" 2012 "Perca fluviatilis" 44.9814 4.17014
"LSF43" 2012 "Rutilus rutilus" 44.9814 4.17014
"LSF43" 2012 "Sander lucioperca" 44.9814 4.17014
"LSF43" 2012 "Scardinius erythrophthalmus" 44.9814 4.17014
"LSF43" 2012 "Tinca tinca" 44.9814 4.17014
"LSG81" 2013 "Abramis brama" 44.0381 2.33184
"LSG81" 2019 "Abramis brama" 44.0381 2.33184
"LSG81" 2013 "Alburnus alburnus" 44.0381 2.33184
"LSG81" 2013 "Esox lucius" 44.0381 2.33184
"LSG81" 2019 "Esox lucius" 44.0381 2.33184
"LSG81" 2013 "Lepomis gibbosus" 44.0381 2.33184
"LSG81" 2019 "Lepomis gibbosus" 44.0381 2.33184
"LSG81" 2013 "Perca fluviatilis" 44.0381 2.33184
"LSG81" 2019 "Perca fluviatilis" 44.0381 2.33184
"LSG81" 2013 "Rutilus rutilus" 44.0381 2.33184
"LSG81" 2019 "Rutilus rutilus" 44.0381 2.33184
"LSG81" 2013 "Sander lucioperca" 44.0381 2.33184
"LSG81" 2019 "Sander lucioperca" 44.0381 2.33184
"LSG81" 2013 "Scardinius erythrophthalmus" 44.0381 2.33184
"LUN32" 2009 "Abramis brama" 43.3245 0.664426
"LUN32" 2016 "Abramis brama" 43.3245 0.664426
"LUN32" 2016 "Alburnus alburnus" 43.3245 0.664426
"LUN32" 2016 "Blicca bjoerkna" 43.3245 0.664426
"LUN32" 2009 "Cyprinus carpio" 43.3245 0.664426
"LUN32" 2016 "Cyprinus carpio" 43.3245 0.664426
"LUN32" 2009 "Esox lucius" 43.3245 0.664426
"LUN32" 2016 "Esox lucius" 43.3245 0.664426
"LUN32" 2009 "Perca fluviatilis" 43.3245 0.664426
"LUN32" 2016 "Perca fluviatilis" 43.3245 0.664426
"LUN32" 2009 "Rutilus rutilus" 43.3245 0.664426
"LUN32" 2016 "Rutilus rutilus" 43.3245 0.664426
"LUN32" 2009 "Sander lucioperca" 43.3245 0.664426
"LUN32" 2016 "Sander lucioperca" 43.3245 0.664426
"LUN32" 2009 "Silurus glanis" 43.3245 0.664426
"LUN32" 2016 "Silurus glanis" 43.3245 0.664426
"MAD55" 2006 "Abramis brama" 48.9182 5.73392
"MAD55" 2011 "Abramis brama" 48.9182 5.73392
"MAD55" 2017 "Abramis brama" 48.9182 5.73392
"MAD55" 2006 "Alburnus alburnus" 48.9182 5.73392
"MAD55" 2017 "Alburnus alburnus" 48.9182 5.73392
"MAD55" 2006 "Blicca bjoerkna" 48.9182 5.73392
"MAD55" 2011 "Blicca bjoerkna" 48.9182 5.73392
"MAD55" 2017 "Blicca bjoerkna" 48.9182 5.73392
"MAD55" 2011 "Cyprinus carpio" 48.9182 5.73392
"MAD55" 2017 "Cyprinus carpio" 48.9182 5.73392
"MAD55" 2006 "Esox lucius" 48.9182 5.73392
"MAD55" 2011 "Esox lucius" 48.9182 5.73392
"MAD55" 2017 "Esox lucius" 48.9182 5.73392
"MAD55" 2006 "Gymnocephalus cernua" 48.9182 5.73392
"MAD55" 2011 "Gymnocephalus cernua" 48.9182 5.73392
"MAD55" 2017 "Gymnocephalus cernua" 48.9182 5.73392
"MAD55" 2017 "Leucaspius delineatus" 48.9182 5.73392
"MAD55" 2006 "Perca fluviatilis" 48.9182 5.73392
"MAD55" 2011 "Perca fluviatilis" 48.9182 5.73392
"MAD55" 2017 "Perca fluviatilis" 48.9182 5.73392
"MAD55" 2011 "Rhodeus amarus" 48.9182 5.73392
"MAD55" 2006 "Rutilus rutilus" 48.9182 5.73392
"MAD55" 2011 "Rutilus rutilus" 48.9182 5.73392
"MAD55" 2017 "Rutilus rutilus" 48.9182 5.73392
"MAD55" 2006 "Sander lucioperca" 48.9182 5.73392
"MAD55" 2011 "Sander lucioperca" 48.9182 5.73392
"MAD55" 2017 "Sander lucioperca" 48.9182 5.73392
"MAD55" 2006 "Scardinius erythrophthalmus" 48.9182 5.73392
"MAD55" 2011 "Scardinius erythrophthalmus" 48.9182 5.73392
"MAD55" 2017 "Scardinius erythrophthalmus" 48.9182 5.73392
"MAD55" 2006 "Silurus glanis" 48.9182 5.73392
"MAD55" 2011 "Silurus glanis" 48.9182 5.73392
"MAD55" 2017 "Silurus glanis" 48.9182 5.73392
"MAD55" 2006 "Tinca tinca" 48.9182 5.73392
"MAD55" 2017 "Tinca tinca" 48.9182 5.73392
"MAR35" 2007 "Abramis brama" 47.9451 -1.35338
"MAR35" 2007 "Blicca bjoerkna" 47.9451 -1.35338
"MAR35" 2007 "Cyprinus carpio" 47.9451 -1.35338
"MAR35" 2007 "Esox lucius" 47.9451 -1.35338
"MAR35" 2007 "Perca fluviatilis" 47.9451 -1.35338
"MAR35" 2007 "Rutilus rutilus" 47.9451 -1.35338
"MAR35" 2007 "Sander lucioperca" 47.9451 -1.35338
"MAR35" 2007 "Scardinius erythrophthalmus" 47.9451 -1.35338
"MAU12" 2008 "Abramis brama" 44.6622 2.68347
"MAU12" 2008 "Alburnus alburnus" 44.6622 2.68347
"MAU12" 2015 "Alburnus alburnus" 44.6622 2.68347
"MAU12" 2015 "Blicca bjoerkna" 44.6622 2.68347
"MAU12" 2015 "Esox lucius" 44.6622 2.68347
"MAU12" 2008 "Lepomis gibbosus" 44.6622 2.68347
"MAU12" 2015 "Lepomis gibbosus" 44.6622 2.68347
"MAU12" 2008 "Perca fluviatilis" 44.6622 2.68347
"MAU12" 2015 "Perca fluviatilis" 44.6622 2.68347
"MAU12" 2008 "Rutilus rutilus" 44.6622 2.68347
"MAU12" 2015 "Rutilus rutilus" 44.6622 2.68347
"MAU12" 2008 "Sander lucioperca" 44.6622 2.68347
"MAU12" 2015 "Sander lucioperca" 44.6622 2.68347
"MAU12" 2015 "Scardinius erythrophthalmus" 44.6622 2.68347
"MAU12" 2008 "Squalius cephalus" 44.6622 2.68347
"MAU12" 2015 "Squalius cephalus" 44.6622 2.68347
"MAU12" 2008 "Tinca tinca" 44.6622 2.68347
"MAU12" 2015 "Tinca tinca" 44.6622 2.68347
"MEO23" 2008 "Abramis brama" 45.7439 2.33838
"MEO23" 2008 "Cyprinus carpio" 45.7439 2.33838
"MEO23" 2008 "Esox lucius" 45.7439 2.33838
"MEO23" 2008 "Perca fluviatilis" 45.7439 2.33838
"MEO23" 2008 "Rutilus rutilus" 45.7439 2.33838
"MEO23" 2008 "Sander lucioperca" 45.7439 2.33838
"MEO23" 2008 "Scardinius erythrophthalmus" 45.7439 2.33838
"MER85" 2007 "Abramis brama" 46.5213 -0.76295
"MER85" 2007 "Alburnus alburnus" 46.5213 -0.76295
"MER85" 2007 "Blicca bjoerkna" 46.5213 -0.76295
"MER85" 2007 "Carassius carassius" 46.5213 -0.76295
"MER85" 2007 "Gymnocephalus cernua" 46.5213 -0.76295
"MER85" 2007 "Lepomis gibbosus" 46.5213 -0.76295
"MER85" 2007 "Perca fluviatilis" 46.5213 -0.76295
"MER85" 2007 "Rutilus rutilus" 46.5213 -0.76295
"MER85" 2007 "Sander lucioperca" 46.5213 -0.76295
"MER85" 2007 "Scardinius erythrophthalmus" 46.5213 -0.76295
"MIC68" 2010 "Abramis brama" 47.7572 7.12358
"MIC68" 2016 "Abramis brama" 47.7572 7.12358
"MIC68" 2010 "Esox lucius" 47.7572 7.12358
"MIC68" 2016 "Esox lucius" 47.7572 7.12358
"MIC68" 2010 "Lepomis gibbosus" 47.7572 7.12358
"MIC68" 2016 "Lepomis gibbosus" 47.7572 7.12358
"MIC68" 2010 "Perca fluviatilis" 47.7572 7.12358
"MIC68" 2016 "Perca fluviatilis" 47.7572 7.12358
"MIC68" 2010 "Rutilus rutilus" 47.7572 7.12358
"MIC68" 2016 "Rutilus rutilus" 47.7572 7.12358
"MIC68" 2010 "Sander lucioperca" 47.7572 7.12358
"MIC68" 2016 "Sander lucioperca" 47.7572 7.12358
"MIC68" 2010 "Scardinius erythrophthalmus" 47.7572 7.12358
"MIC68" 2016 "Scardinius erythrophthalmus" 47.7572 7.12358
"MIC68" 2010 "Tinca tinca" 47.7572 7.12358
"MIC68" 2016 "Tinca tinca" 47.7572 7.12358
"MIE32" 2005 "Abramis brama" 43.4416 0.323956
"MIE32" 2014 "Abramis brama" 43.4416 0.323956
"MIE32" 2017 "Abramis brama" 43.4416 0.323956
"MIE32" 2005 "Alburnus alburnus" 43.4416 0.323956
"MIE32" 2017 "Blicca bjoerkna" 43.4416 0.323956
"MIE32" 2014 "Cyprinus carpio" 43.4416 0.323956
"MIE32" 2017 "Cyprinus carpio" 43.4416 0.323956
"MIE32" 2014 "Esox lucius" 43.4416 0.323956
"MIE32" 2017 "Esox lucius" 43.4416 0.323956
"MIE32" 2005 "Lepomis gibbosus" 43.4416 0.323956
"MIE32" 2014 "Lepomis gibbosus" 43.4416 0.323956
"MIE32" 2005 "Perca fluviatilis" 43.4416 0.323956
"MIE32" 2014 "Perca fluviatilis" 43.4416 0.323956
"MIE32" 2017 "Perca fluviatilis" 43.4416 0.323956
"MIE32" 2005 "Rutilus rutilus" 43.4416 0.323956
"MIE32" 2014 "Rutilus rutilus" 43.4416 0.323956
"MIE32" 2017 "Rutilus rutilus" 43.4416 0.323956
"MIE32" 2005 "Sander lucioperca" 43.4416 0.323956
"MIE32" 2014 "Sander lucioperca" 43.4416 0.323956
"MIE32" 2017 "Sander lucioperca" 43.4416 0.323956
"MIE32" 2005 "Scardinius erythrophthalmus" 43.4416 0.323956
"MIE32" 2014 "Scardinius erythrophthalmus" 43.4416 0.323956
"MIE32" 2017 "Scardinius erythrophthalmus" 43.4416 0.323956
